tconst,primaryTitle,startYear,genres,runtimeMinutes,averageRating,numVotes,ProductionBudget,BoxOffice,Awards,PlotKeywords,ProductionStudio,Country,Metascore,tomatoRating,tomatoUserRating,Rated,Rating
tt0004026,The Golem,1914,Horror,60,6.7,1257.0,,,,"An antiques dealer finds a golem, a clay statue that had been brought to life four centuries earlier by a Kabbalist rabbi to protect his people from persecution. The dealer resurrects the golem as a servant but it goes on a rampage.",,Germany,N/A,N/A,N/A,N/A,6.7
tt0004121,The Hound of the Baskervilles (1914),1914,"Crime,Horror,Mystery",65,5.7,159.0,,,,"In this early version the classic ""Hound of the Baskervilles"" mystery is not faithfully adapted, Watson's character is absent and there are two Holmes. Holmes' foe is called Stapleton and he menaces Holmes' client Lord Henry and h...",,Germany,N/A,N/A,N/A,N/A,5.7
tt0004367,The Murders in the Rue Morgue,1914,"Crime,Horror,Mystery",\N,6.4,26.0,,,,A detective researches a mysterious murder case in Paris.,,United States,N/A,N/A,N/A,N/A,7.4
tt0004573,Ein seltsamer Fall,1914,Horror,50,5.5,18.0,,,,"An honorable Lord who is developing a drug with which he transforms himself into another, that is, dissociated from all social constraints. One of the first cinematic adaptation of the Dr. Jekyll and Mr. Hyde material.",,Germany,N/A,N/A,N/A,N/A,5.2
tt0004929,The Avenging Hand,1915,"Horror,Short",\N,4.9,20.0,,,,The ghost of an Egyptian princess curses the archaeologist who stole her mummified hand.,,United Kingdom,N/A,N/A,N/A,N/A,N/A
tt0005231,The Hound of the Baskervilles,1915,"Crime,Horror,Mystery",50,3.3,46.0,,,,"When a nobleman is threatened by a family curse on his newly inherited estate, Sherlock Holmes is hired to investigate.",,Germany,N/A,N/A,N/A,N/A,2.9
tt0005513,"Der Hund von Baskerville, 3. Teil - Das unheimliche Zimmer",1916,"Crime,Horror,Mystery",\N,4.5,39.0,,,,"Sherlock Holmes' arch enemy Stapleton has escaped a watery death in the 1914 ""Hound of the Baskervilles"" and returns to torment Lord Henry and his fiancée. Subtitled ""Das Unheimliche Zimmer""",,Germany,N/A,N/A,N/A,N/A,3.6
tt0005514,"Der Hund von Baskerville, 4. Teil",1916,"Crime,Horror,Mystery",\N,3.9,41.0,,,,"In this fourth Baskerville film, Lord Henry's tyrannical ancestor is seen to murder his wife and her faithful dog. The dog later returns to haunt his erstwhile master, involving Sherlock Holmes in the process. Subtitled ""Die Sage ...",,Germany,N/A,N/A,N/A,N/A,3.4
tt0005529,Blind Justice,1916,"Crime,Drama,Horror",100,6.7,424.0,,,,"A criminal escapes from prison, however a betrayal leads to his second arrest.",,Denmark,N/A,N/A,N/A,N/A,6.7
tt0005615,Life Without Soul,1915,"Drama,Horror,Sci-Fi",70,6.4,66.0,,,,A young man gives life to a statue with disastrous results.,,United States,N/A,N/A,N/A,N/A,5.6
tt0005772,Mortmain,1915,"Drama,Horror",50,4.8,28.0,,,,"Surgeon Crisp announces to his student doctors and friends that he has solved the problem of limb-grafting, and shows proofs. Among those deeply interested is Mortmain, a friend of Dr. Crisp's. Mortmain is a gentleman of leisure a...",,United States,N/A,N/A,N/A,N/A,N/A
tt0005915,The Picture of Dorian Grey,1915,"Drama,Fantasy,Horror",22,6.5,63.0,,,,"A corrupt young man somehow keeps his youthful beauty, but a special painting gradually reveals his inner ugliness to all.",,Russia,N/A,N/A,N/A,N/A,6.5
tt0005916,After Death,1915,"Drama,Horror",46,6.8,1038.0,,,,"Andrei lives a secluded life with his aunt, studying and thinking about his now-deceased mother. His friend Tsenin is concerned, and tries to get Andrei to accompany him to social events. After watching the actress Zoya Kadmina pe...",,Russia,N/A,N/A,N/A,N/A,6.8
tt0005951,Satan's Rhapsody,1917,"Drama,Fantasy,Horror",55,6.7,869.0,,,,"A Faustian tale about an old woman who makes a pact with Mephisto to regain her youth, in return she must stay away from love. After the deal she meets two brothers who fall in love with her.",,Italy,N/A,N/A,N/A,N/A,6.7
tt0006229,The Vivisectionist,1915,"Drama,Horror,Short",\N,4.9,16.0,,,,,,USA,N/A,N/A,N/A,N/A,N/A
tt0006238,Zhenshchina vampir,1915,Horror,\N,7.3,41.0,,,,,,Russia,N/A,N/A,N/A,N/A,7.2
tt0006434,Black Orchids,1917,"Drama,Horror",50,6.2,25.0,,,,"Frivolous young Marie de Severac is frightened into following a more virtuous path, when her father relates a story in which an equally frivolous woman is entombed alive.",,United States,N/A,N/A,N/A,N/A,4.8
tt0006554,The Crimson Stain Mystery,1916,"Horror,Mystery",\N,6.4,25.0,,,,"Dr. Montrose's attempts to develop a chemical which would make a person super-intelligent fail, and the subjects of his experiments metamorphose into hideous monsters who band together and prey on humans. With the police stymied, ...",,United States,N/A,N/A,N/A,N/A,6.3
tt0006820,"Homunculus, 1. Teil",1916,"Horror,Sci-Fi",69,5.8,121.0,,,,"Foenss, a Danish star, is the perfect creature manufactured in a laboratory by Kuehne. Having discovered his origins, that he has no 'soul' and is incapable of love, he revenges himself on mankind, instigating revolutions and beco...",,Germany,N/A,N/A,N/A,N/A,5.9
tt0007107,The Mysteries of Myra,1916,"Drama,Fantasy,Horror",\N,6.2,32.0,,,,"Myra Maynard, is plagued by a wide variety of metaphysical assaults by the corrupt Black Order, a secret organization which uses magic, curses and any supernatural means possible to achieve its ends.",,United States,N/A,N/A,N/A,N/A,6.5
tt0007111,A Night of Horror,1917,"Drama,Horror",56,5.7,25.0,,,,"An extremely jealous artist slips into a monkey costume and kills all those men who come too close to his wife, another artist.",,Germany,N/A,N/A,N/A,N/A,6.2
tt0007183,Queen of Spades,1916,"Drama,Fantasy,Horror",63,6.6,862.0,,,,"While hosting a game of cards one night, Narumov tells his friends a story about his grandmother, a Countess. As a young woman, she had once incurred an enormous gambling debt, which she was able to erase by learning a secret that...",,Russia,N/A,N/A,N/A,N/A,6.7
tt0007347,The Silent Stranger,1916,"Drama,Horror,Short",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt0007660,Avarice,1917,"Drama,Horror,Short",10,5.0,15.0,,,,"Death reviews the life of a mean, miserly old woman.",,USA,N/A,N/A,N/A,N/A,N/A
tt0007744,The Brand of Satan,1917,Horror,55,0.0,0.0,,,,A man discovers that he has two personalities--and one of them is a notorious strangler.,,United States,N/A,N/A,N/A,N/A,N/A
tt0007854,The Devil's Assistant,1917,"Horror,Short",23,6.6,41.0,,,,"When Marta marries John Lane, Dr. Lorenz, a former suitor, determines to take her away from her husband. A year later John and Marta's happiness over an expected event is turned to grief, for the child dies and Marta suffers inten...",,United States,N/A,N/A,N/A,N/A,6.9
tt0007891,The Enchanted Kiss,1917,"Horror,Short",20,5.7,14.0,,,,,,USA,N/A,N/A,N/A,Approved,N/A
tt0007983,Furcht,1917,Horror,72,6.1,229.0,,,,"After years travelling the world, Count Greven returns home with the art treasures he has collected. But his disposition has altered dramatically and he is a troubled man. Will he suffer alone or can he be helped and freed from th...",,Germany,N/A,N/A,N/A,N/A,6.1
tt0008099,Hilde Warren und der Tod,1917,Horror,80,5.9,165.0,,,,"Hilde Warren, a famous actress, is impregnated by a convicted murderer and becomes plagued by visions of an extremely gaunt and sepulchral Death. Upon discovering her child is the image of its criminal father, Hilde must decide wh...",,Germany,N/A,N/A,N/A,N/A,5.8
tt0008252,Malombra,1917,"Drama,Horror,Mystery",75,6.0,148.0,,,,A young woman living in a castle reads letters written by her ancestor and comes to believe that she is the returned spirit of a former aristocrat who once live there.,,Italy,N/A,N/A,N/A,N/A,6.0
tt0008825,Sacrifice,1918,"Horror,Sci-Fi",88,5.6,33.0,,,,"Insane doctor Ten Brinken, using the semen of a dead man, artificially inseminate a prostitute. The resultant child grows up to be a beautiful but evil woman who turns against the man who created her.",,Germany,N/A,N/A,N/A,N/A,5.8
tt0008826,Alraune,1919,"Horror,Sci-Fi",80,5.4,65.0,,,,"A mad scientist ""creates"" a beautiful but demonic woman, the result of a forced sexual union between a woman and a mandrake root, a plant said to have magical powers due to its uncanny resemblance to the human body.",,Hungary,N/A,N/A,N/A,N/A,6.3
tt0008854,The Eyes of the Mummy,1918,"Drama,Horror",63,5.4,750.0,,,,"A girl is kidnapped and held captive in an ancient Egyptian temple. She is rescued and flees to England, but soon finds that her mysterious captor is still haunting her.",,Germany,N/A,N/A,N/A,Approved,5.4
tt0008875,The Bells,1918,"Crime,Drama,Horror",50,5.8,19.0,,,,A murderer is driven slowly insane by a sequence of coincidences and suggestive events which will not allow him to escape his own sense of guilt for his crime.,,United States,N/A,N/A,N/A,N/A,N/A
tt0008978,The Craving,1918,"Drama,Horror",50,4.9,116.0,,,,"An Indian scholar seeks an American colleague who is working on a powerful explosive, trying to get to his formula by taking advantage of his drinking problem.",,United States,N/A,N/A,N/A,N/A,4.9
tt0009852,The Picture of Dorian Gray,1918,"Drama,Horror",\N,6.6,19.0,,,,"A corrupt young man somehow keeps his youthful beauty, but a special painting gradually reveals his inner ugliness to all.",,Hungary,N/A,N/A,N/A,N/A,N/A
tt0010031,Creaking Stairs,1919,"Drama,Horror,Mystery",60,5.8,19.0,,,,"Dearie Lane loves Fred Millard, but she turns down his offer of marriage because she was once involved with the disreputable Mark Winfield. When she explains the situation, Fred forgives her, and they get married. For a while they...",,United States,N/A,N/A,N/A,Passed,N/A
tt0010215,The Haunted Bedroom,1919,"Drama,Horror",50,6.9,34.0,,,,"Journalist Betsy Thorne travels from New York to Virginia to cover a story about the disappearance of Daniel Arnold at a supposedly haunted estate. In order to get into the house, she pretends to be a maid. In the household she me...",,United States,N/A,N/A,N/A,N/A,7.3
tt0010307,J'accuse!,1919,"Drama,Horror,War",166,7.7,2116.0,,,1 nomination,"The story of two men, one married, the other the lover of the other's wife, who meet in the trenches of the First World War, and how their tale becomes a microcosm for the horrors of war.",,France,N/A,N/A,N/A,Not Rated,7.7
tt0010323,The Cabinet of Dr. Caligari,1920,"Horror,Mystery,Thriller",67,8.0,71143.0,"$8,811","$8,811",2 wins & 1 nomination,"Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders.",,Germany,N/A,N/A,N/A,Not Rated,8.0
tt0010356,Lightning Bryce,1919,"Adventure,Horror,Romance",300,5.6,75.0,,,,"Two prospectors, one the father of Skye ""Lightning"" Bryce and the other the father of Kate Arnold, find a large gold deposit belonging to an Indian tribe. They head for home but each sends a note to their respective off-springs ad...",,United States,N/A,N/A,N/A,Passed,5.6
tt0010359,Lilith and Ly,1919,Horror,\N,0.0,0.0,,,,"In this apparently lost film an inventor uses a strange jewel to bring to life a statue of Lilith, and falls in love with her. Soon, however, she begins to appear on a screen, also developed by the inventor, which reveals her to b...",,Austria,N/A,N/A,N/A,N/A,N/A
tt0010502,Nachtgestalten,1920,Horror,106,6.1,22.0,,,,"Thomas Bezug, the richest man in the world, is a solitary, domineering and cruel cripple who hardly can move on his crutches. He dwells a fanatical love for his son, whom he holds like a monkey in a cage.",,Germany,N/A,N/A,N/A,N/A,5.2
tt0010536,The Other,1919,Horror,\N,0.0,0.0,,,,,,Spain,N/A,N/A,N/A,N/A,N/A
tt0010559,Pest in Florenz,1919,"Drama,History,Horror",92,6.4,249.0,,,1 nomination,"Suddenly appearing in Florence, an evil seductress causes Cesare, the city's ruler, and his son to both fall madly in love with her. The son, killing his father before an order to torture the woman can be carried out, then turns t...",,Germany,N/A,N/A,N/A,N/A,6.4
tt0010565,The Phantom Honeymoon,1919,"Drama,Horror,Romance",62,6.4,29.0,,,,"Professor Tidewater tours Ireland with his two daughters to investigate the origins of ghost stories. After the girls leave him at Belmore Castle, reputed to be haunted, the Hindu caretaker Sakes relates the following tale: Henry Cla",,United States,N/A,N/A,N/A,N/A,6.7
tt0010767,Die Teufelskirche,1919,Horror,47,6.7,70.0,,,,"The Devil takes a trip disguised as a tinker. He meets Frau Ane, farmer Asmus' wife, who yearns to have a baby but in vain. So the devil takes advantage of Frau Ane's motherly inner desire by making a deal with her.",,Germany,N/A,N/A,N/A,N/A,7.2
tt0010793,The Dance of Death,1919,Horror,84,6.1,28.0,,,,"In this apparently lost film, a beautiful dancer's sexual allure is used by an evil cripple to entice men to their deaths. Falling in love with one of the potential victims, she is told by the cripple that he will set her free if ...",,Austria,N/A,N/A,N/A,N/A,6.6
tt0010821,Eerie Tales,1919,"Fantasy,Horror,Mystery",112,6.4,674.0,,,,"A demon, a reaper, and the ghost of a prostitute read gothic short stories and act them out.",,Germany,N/A,N/A,N/A,N/A,6.5
tt0010854,Wahnsinn,1919,Horror,70,6.8,14.0,,,,"A banker, after a prophetic meeting with a Gypsy fortune teller, becomes delusional as he searches for a trunk which the seer has told him holds the key to either his happiness or his death.",,Germany,N/A,N/A,N/A,N/A,N/A
tt0010961,Anita,1920,Horror,\N,0.0,0.0,,,,Depicts a society lady trapped under the spell of an unskilled hypnotist.,,Austria,N/A,N/A,N/A,N/A,N/A
tt0010996,Black Shadows,1920,"Crime,Drama,Horror",50,0.0,0.0,,,,A victim of hypnotism begins to have compulsions to steal.,,United States,N/A,N/A,N/A,N/A,N/A
tt0011031,The Hunchback and the Dancer,1920,Horror,50,6.1,86.0,,,,"Wilton, a hunchback, who was always scorned and ridiculed by women, returns from Java a rich man after having discovered a diamond mine. He romances Gina, who is on the rebound from a broken affair, and showers her with expensive ...",,Germany,N/A,N/A,N/A,N/A,6.2
tt0011080,A Csodagyerek,1924,Horror,\N,5.2,13.0,,,,,,Hungary,N/A,N/A,N/A,N/A,N/A
tt0011094,The Dark Mirror,1920,"Drama,Horror",50,6.1,33.0,,,,"Priscilla Maine, a wealthy young woman, is plagued by visions of menacing people and strange adventures, which she confides to Dr. Philip Fosdick, a young physician. Later, while reading a newspaper account of a crime, Philip recogni",,United States,N/A,N/A,N/A,N/A,5.5
tt0011108,Desire,1920,"Fantasy,Horror",\N,0.0,0.0,,,,"An ass's skin grants an author's wishes and makes him rich, but it is a dream.",,United Kingdom,N/A,N/A,N/A,N/A,N/A
tt0011130,Dr. Jekyll and Mr. Hyde,1920,"Drama,Horror,Sci-Fi",69,6.9,6145.0,,,,"Dr. Henry Jekyll experiments with scientific means of revealing the hidden, dark side of man and releases a murderer from within himself.",,United States,N/A,N/A,N/A,Unrated,6.9
tt0011131,Dr. Jekyll and Mr. Hyde,1920,"Drama,Horror,Sci-Fi",40,5.4,195.0,,,,"Dr. Henry Jekyll experiments with scientific means of revealing the hidden, dark side of man and releases a murderer from within himself.",,United States,N/A,N/A,N/A,N/A,5.4
tt0011135,The Dream Cheater,1920,Horror,50,5.8,21.0,,,,"When young writer Brandon McShane is left penniless by the death of his father, he is forced to rent a room in the tenement district from the Mahon family. Brandon soon becomes infatuated with the fortune hunting Mimi Gascoigne, w...",,United States,N/A,N/A,N/A,N/A,4.0
tt0011221,Genuine: The Tragedy of a Vampire,1920,"Fantasy,Horror,Romance",88,5.9,1152.0,,,,"Genuine is an ancient and cruel divinity, who seduces men and induce them to kill as a proof of love.",,Germany,N/A,N/A,N/A,N/A,5.9
