tconst,primaryTitle,startYear,genres,runtimeMinutes,averageRating,numVotes,ProductionBudget,BoxOffice,Awards,PlotKeywords,ProductionStudio,Country,Metascore,tomatoRating,tomatoUserRating,Rated,Rating
tt15053518,Torn Hearts,2022,"Drama,Horror,Music",97,5.3,2013.0,,,2 nominations,Follows a country music duo who seek out the private mansion of their idol and end up in a twisted series of horrors that force them to confront the limits they'd go for their dreams.,,United States,59,N/A,N/A,TV-MA,5.3
tt1505352,Man of the Crowd,2008,"Drama,Fantasy,Horror",20,0.0,0.0,,,,One man chooses to follow a Stranger through the city. However the Stranger is a supernatural entity that will use a mirror to trap Eric forever.,,USA,N/A,N/A,N/A,N/A,N/A
tt1505362,Monsters Down the Hall,2009,"Drama,Horror,Short",14,0.0,0.0,,,,"Michael, a young boy with a single mom in a tough situation, copes with his world the only way he knows how.",,USA,N/A,N/A,N/A,N/A,N/A
tt1505376,Patience,2007,"Drama,Horror,Short",11,0.0,0.0,,,,"A Japanese American man struggles with darkness in his past, lashing out at his Japanese wife and friends who try to comfort him. Failed communication eventually culminates in a final encounter between past and present.",,USA,N/A,N/A,N/A,N/A,N/A
tt1505389,Rain×Night×Dream,2006,"Action,Fantasy,Horror",8,0.0,0.0,,,,,,USA,N/A,N/A,N/A,N/A,N/A
tt15053984,Forgive Me Father,2021,"Horror,Thriller",28,0.0,0.0,,,,A tale of young lady named Anna Blade and her new beau Mike Jenkins who after inadvertently causing Anna's abusive father to be killed and then must arrange to have the body disposed of by their friends Richard Cage and Ilsa Carmicha,,N/A,N/A,N/A,N/A,N/A,N/A
tt1505406,Serial School,2009,"Crime,Horror,Short",24,0.0,0.0,,,,"Serial School-the story of a school for 'fledgling' serial killers, the faculty and sadistic 'courses' All applicants must submit a resume at the time of interview (human female, of course).",,USA,N/A,N/A,N/A,N/A,N/A
tt1505420,Sweetie,2007,"Drama,Family,Horror",9,0.0,0.0,,,,"Joe Gill, a researcher in a cryonics laboratory, races against time as he tries to find a way to reanimate the dead girl he stole and has hidden in his basement freezer.",,USA,N/A,N/A,N/A,N/A,N/A
tt15054450,The Head of Horrible Hall,2021,"Horror,Thriller",26,0.0,0.0,,,,"Two rich girls named Sondra Stevens and Vanessa Worthington visit a private getaway at a place called Horrible Hall, and are told a tale of evil warlock named Joshua Zandor by the place's caretaker the hunchback Barlow. Not believing",,N/A,N/A,N/A,N/A,N/A,N/A
tt15055028,Our Friend Flint,\N,"Drama,Horror,Romance",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15055032,Messy Boys,2021,"Horror,Short",20,0.0,0.0,,,,,,United States,N/A,N/A,N/A,N/A,N/A
tt15055500,They're Coming,2021,Horror,67,6.2,16.0,,,,Two strangers that met through Craigslist in the early 2000s take a road trip to a supposed hot site for alien visitation.,,United States,N/A,N/A,N/A,N/A,N/A
tt15055824,M.I.L.K.,2021,"Comedy,Horror,Short",13,0.0,0.0,,,,,,United States,N/A,N/A,N/A,N/A,N/A
tt15056446,The Butcher Surgeon,2021,"Horror,Short",15,0.0,0.0,,,,A surgeon recounts his gruesome crime: violently butchering his ex-wife and her new lover.,,Russia,N/A,N/A,N/A,N/A,N/A
tt15056456,Button Man,2021,"Horror,Short,Thriller",25,8.2,8.0,,,4 wins & 1 nomination,"Inspired by true events, this raw Australian horror follows 2 sisters on a hiking trip gone wrong, when they realise they aren't alone in the Victorian High Country.",,N/A,N/A,N/A,N/A,N/A,N/A
tt15056700,Home Education,2023,"Drama,Horror,Thriller",90,5.5,188.0,,,,A home-schooled girl begins to question her domineering mother's teachings when their beliefs face the ultimate test.,,"United Kingdom, Italy",N/A,N/A,N/A,N/A,N/A
tt15056874,Stranded,2019,"Horror,Short",2,0.0,0.0,,,,What would you do if your car broke down in the middle of nowhere and you became stranded? Inspired by David F. Sandberg aka Ponysmasher.,,United Kingdom,N/A,N/A,N/A,N/A,N/A
tt15056884,"Night, Night",2020,"Horror,Short",1,0.0,0.0,,,,What happens when the lights go out? Inspired by Lights Out (2016) - Who's There Film Challenge (2013) by David F. Sandberg aka Ponysmasher.,,United Kingdom,N/A,N/A,N/A,N/A,N/A
tt15056902,Night Shift,2021,"Horror,Short",2,0.0,0.0,,,,,,United Kingdom,N/A,N/A,N/A,N/A,N/A
tt15056924,What Lies Above,2020,"Horror,Short",1,0.0,0.0,,,,"What Lies Above, a one minute short horror film inspired by The Invisible Man (2020), directed by Leigh Whannell.",,United Kingdom,N/A,N/A,N/A,N/A,N/A
tt15057232,Bad Provincial Stories,2021,Horror,115,0.0,0.0,,,,"Three years have passed since Giacomo published his novel and he finds himself without inspiration for his next work. But now, his publisher is demanding the book and if he fails to deliver it, Giacomo's contract will be canceled....",,Italy,N/A,N/A,N/A,N/A,N/A
tt15057500,Amore Acido a.k.a. Acid Love,2021,Horror,81,0.0,0.0,,,,"A lonely man works on the deep web to raise enough money to finally leave his hometown and his troubled lifestyle. His friend, a certifiably crazy criminal, brings him into the darkest places of the city where their minds become o...",,Italy,N/A,N/A,N/A,N/A,N/A
tt1505757,00:05'01,2008,"Action,Fantasy,Horror",6,7.2,6.0,,,,"In the future - every day, each human is allowed only five minutes on the surface.",,United States,N/A,N/A,N/A,N/A,N/A
tt1505772,The Seven Sins of Daniel Tucker,2006,"Comedy,Drama,Horror",76,0.0,0.0,,,,A comedic odyssey into the chaos of life and death.,,N/A,N/A,N/A,N/A,N/A,N/A
tt15057928,Lullabies,2021,"Animation,Fantasy,Horror",\N,0.0,0.0,,,,"An anthology series focusing on emotion, the sub-conscious, and what we love and fear.",,Canada,N/A,N/A,N/A,N/A,N/A
tt15058024,The Rise of the Beast,2022,Horror,77,2.8,195.0,,,,"A group of activists break into a government facility in hope to expose what they're doing, only to realise they are in more danger than they could have ever imagined, when a wild beast breaks free.",,United Kingdom,N/A,N/A,N/A,N/A,2.8
tt1505839,Cin Geçidi,2017,Horror,64,5.3,88.0,,,,"In a wooded area, the bodies of many young people who died for different reasons are found. A young commissioner with severe insomnia is tasked with solving these murders.",,Turkey,N/A,N/A,N/A,N/A,3.3
tt15059208,A Fleeting Whisper,2021,"Horror,Short",5,0.0,0.0,,,,A woman harnesses the power of her menstrual cycle to awaken a coven of elemental witches and becomes initiated into the group.,,United States,N/A,N/A,N/A,N/A,N/A
tt15059274,Ex Girlfriend's Ghost,2021,"Comedy,Horror",109,4.2,10.0,,,,"The making of the latest Kudeta Production's film is interrupted when one of the cast approaches Viki to get revenge on her sister ruin Viki's household with Angel. Since then, ghost terror has emerged.",,Indonesia,N/A,N/A,N/A,N/A,N/A
tt15059612,Into the Night,2020,"Horror,Short",10,0.0,0.0,,,,A young woman has a harrowing experience when she takes a detour down a dark road.,,United States,N/A,N/A,N/A,N/A,N/A
tt15059694,Trend,2021,"Horror,Short",5,0.0,0.0,,,3 wins,"On fashion's biggest night of the year, one designer will do whatever it takes to satisfy the bloodthirsty guest of honour.",,Canada,N/A,N/A,N/A,N/A,N/A
tt1505971,I Only Played a Hero on TV,2009,"Comedy,Horror",\N,0.0,0.0,,,,"After getting the Internet, the laptop loses power and one of the gang needs to get the charger...outside in Jerry's van.",,N/A,N/A,N/A,N/A,N/A,N/A
tt1505972,If the Guard Says It's True...,2009,"Comedy,Horror",\N,0.0,0.0,,,,The National Guard tells Joe that one of the gang is probably infected and all signs point to Eric.,,N/A,N/A,N/A,N/A,N/A,N/A
tt1505973,The Alamo,2009,"Comedy,Horror",\N,0.0,0.0,,,,The gang must band together and finally take on the zombie horde to escape the hospital.,,N/A,N/A,N/A,N/A,N/A,N/A
tt1505974,The Hospital,2009,"Comedy,Horror",\N,0.0,0.0,,,,The gang explores their new surroundings after Lucy Simm's reality show becomes the center for a Zombie outbreak.,,N/A,N/A,N/A,N/A,N/A,N/A
tt1505975,The World Wide Dead,2009,"Comedy,Horror",\N,0.0,0.0,,,,A stranger arrives outside American Heart claiming to have the Internet on a laptop and it's up to Joe to keep the gang from trading their precious food for celebrity gossip.,,N/A,N/A,N/A,N/A,N/A,N/A
tt15059880,Ruffles,2021,"Horror,Short",3,0.0,0.0,,,,"When Lucy brings a new plushy home after a date, Ruffles becomes jealous.",,United Kingdom,N/A,N/A,N/A,N/A,N/A
tt15060678,The Blessed Event,\N,"Drama,Horror,Short",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15060710,The Demon in the Mattress,2021,"Comedy,Horror",\N,0.0,0.0,,,,"Continuing Courage Month, we see what happens when a demon possesses a mattress and anyone who lays on it. Doug takes a look at ""The Demon in the Mattress"".",,N/A,N/A,N/A,N/A,N/A,N/A
tt1506080,Time and Time Again,1991,"Drama,Fantasy,Horror",33,5.7,66.0,,,,Harlan Williams is an elderly janitor who is caught in an explosion in the laboratory where he works and suffers strange side effects. An investigation lead by laboratory security head Terry Spann suspects that the explosion was c...,,N/A,N/A,N/A,N/A,N/A,N/A
tt15060918,Cooties (2014) Kill Count,2021,"Comedy,Horror",21,8.1,24.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15061010,A sangre fría,2019,"Horror,Short",\N,0.0,0.0,,,,"Lucia along with her siblings try to find the guilty of the murder of their parents, while at the same time each of them begin to disappear and to be killed in cold blood by the same sadistic psychopath.",,Argentina,N/A,N/A,N/A,N/A,N/A
tt15061016,10 Best 'I'm Dead and I Know It' Moments in Vampire Horrors,2021,"Horror,Talk-Show",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15061232,Untitled Michael R. Jackson/A24 Project,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15061650,Blood and Lies,2021,"Drama,Horror,Sci-Fi",46,7.3,1164.0,,,,"Dr Belshaw will have to make the most important decision of her life. Blood will reveal the truth, and lies won't be tolerated anymore.",,United States,N/A,N/A,N/A,TV-MA,7.4
tt15061654,Returning Point,2021,"Drama,Horror,Sci-Fi",42,7.1,942.0,,,,The group sets a new plan into motion; a relationship is leveraged; a betrayal forces others to take action.,,United States,N/A,N/A,N/A,TV-MA,N/A
tt15061714,Invasion of the Body Snatchers (1978),2021,"Action,Documentary,Horror",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15061846,American Werewolf,\N,"Horror,Thriller",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15061968,Evil Tiki Babes,2020,"Adult,Comedy,Horror",103,0.0,0.0,,,1 win,"It's a slow day at the Cannibal Cult tiki bar. Bartender Ramon Nomar is passing the time with fellow employee Jewelz Blu when manager Joanna Angel walks in, complaining to Jewelz that their last shipment was confiscated by the fed...",,United States,N/A,N/A,N/A,N/A,N/A
tt15062096,Wrong House,2021,"Horror,Short",\N,0.0,0.0,,,,,,India,N/A,N/A,N/A,N/A,N/A
tt15062140,Blood Hive,2021,"Drama,Horror,Mystery",58,7.7,2349.0,,,,"Out in the wilderness plan a dark arts slumber party. Natalie and Misty tame a stallion. On Halloween night, Shauna parties like it's 1996.",,United States,N/A,N/A,N/A,TV-MA,N/A
tt15062176,Episode #1.1,\N,"Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15062234,"Blackouts, the Lair of the Devil",2022,Horror,86,5.6,31.0,,,2 wins & 12 nominations,Josué's routines are violently altered the night his insane brother manages to escape.,,Spain,N/A,N/A,N/A,N/A,N/A
tt15062890,Ja,2021,Horror,105,5.2,1315.0,,,,"Arjun an ad filmmaker falls in love with Vaishnavi, a teacher. They decide to get but his mother doesn't approve. When they find out Vaishnavi is pregnant with a baby girl, Arjun's mother forces Vaishnavi to get an abortion. Will ...",,India,N/A,N/A,N/A,N/A,5.2
tt15063096,Episode #1.2,1990,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063098,Episode #1.3,1990,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063102,Episode #1.5,1990,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063106,Episode #1.6,1990,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063112,Episode #1.7,1990,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063114,Episode #1.8,1990,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063116,Episode #1.9,1990,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063120,Episode #1.10,1990,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063122,Episode #1.11,1990,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063126,Episode #1.12,1990,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063128,Episode #1.13,1990,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063130,Autumn Special 1990,1990,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063132,Winter Special 1991,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063150,Episode #2.2,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt1506319,The Monument,2005,Horror,75,0.0,0.0,,,,"When a group of actors rehearse a play in an empty theatre way up in the mountains, they get haunted by ghosts.",,USA,N/A,N/A,N/A,N/A,N/A
tt15063288,Episode #2.3,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063336,Episode #2.4,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063338,Episode #2.5,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063342,Episode #2.6,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063378,"Meu Castelo, Minha Casa",2021,"Drama,Fantasy,Horror",15,6.2,10.0,,,4 wins & 13 nominations,"Guilherme is bullied by his coach and by some strange creatures, while looking for his mother for her to rescue him.",,Portugal,N/A,N/A,N/A,N/A,N/A
tt15063392,Episode #2.7,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063442,Episode #2.8,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063460,Episode #2.9,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063470,Episode #2.10,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063480,Episode #2.11,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063710,Episode #2.13,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15063724,Episode #2.14,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15064210,Nyctophobic,\N,"Horror,Short",15,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt1506437,BioShock 2,2010,"Action,Adventure,Horror",\N,8.2,10821.0,,,2 nominations.,"In 1968, the very first Big Daddy created by Andrew Ryan finds himself in a struggle for survival against the city of Rapture and its newest martyr, Sophia Lamb.",,USA,N/A,N/A,N/A,N/A,8.4
tt1506446,Monster's Lament,2009,"Horror,Musical,Short",8,8.8,11.0,,,,"Singing &amp; Pleading to be judged by the inside, not by his outward appearance...  this is the dilemma of the Frankenstein Monster....",,United States,N/A,N/A,N/A,N/A,7.2
tt15064482,The Origin of the Doll,2021,"Animation,Horror,Short",30,0.0,0.0,,,,The origin of the possessed doll is finally revealed. Prequel to The Possessed Doll.,,Pakistan,N/A,N/A,N/A,N/A,N/A
tt15064502,The Trouble with Zombies (Movie),\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt1506451,The Monster,2008,"Horror,Short",7,0.0,0.0,,,,"After finding her car trashed, Cindy is stalked by a demonic giant with a hammer named The Tenderizer. She flees into an abandoned warehouse to avoid her would be murderer only to stumble unto a visage much more terrifying.",,United States,N/A,N/A,N/A,Not Rated,N/A
tt1506459,Gut,2012,"Drama,Horror,Thriller",91,3.9,994.0,,,5 wins & 2 nominations,"Family man Tom has seen something he can't forget, a mysterious video with an ugly secret that soon spreads into his daily life and threatens to dismantle everything around him.",,United States,N/A,N/A,N/A,Not Rated,3.9
tt15064706,AWOL,2022,"Horror,Short",\N,0.0,0.0,,,,,,United States,N/A,N/A,N/A,N/A,N/A
tt15064708,Stay - inspired by the Last of Us,2021,"Action,Drama,Horror",7,7.4,25.0,,,,,,United States,N/A,N/A,N/A,N/A,N/A
tt15064716,Dolly,2021,"Horror,Short",\N,0.0,0.0,,,,"After being gifted an antique doll from her mother, a young woman experiences unexplainable occurrences around her home. Though she holds an appreciation for historical relics of the past, she soon finds herself being haunted by one.",,United States,N/A,N/A,N/A,N/A,N/A
tt15064832,Yahrzeit,2022,"Horror,Short",\N,0.0,0.0,,,6 wins & 14 nominations,,,United States,N/A,N/A,N/A,N/A,N/A
tt15064962,Mr. Frilly's Friends,\N,"Fantasy,Horror,Mystery",\N,0.0,0.0,,,,,,United States,N/A,N/A,N/A,N/A,N/A
tt15064994,Visitants,2022,"Horror,Short",\N,0.0,0.0,,,,,,United States,N/A,N/A,N/A,N/A,N/A
tt15065652,Spring Special 1991,1991,"Fantasy,Horror,Sci-Fi",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15065724,Sibilum,2021,"Drama,Horror,Short",6,6.0,5.0,,,2 wins,A mother and daughter in a quiet city flat. The sound of a coffee machine marks the passing of time on a quiet evening. Everything seems normal - but it is only the beginning and afterwards nothing will be the same as before. Open yo,,Italy,N/A,N/A,N/A,N/A,N/A
tt15065904,10 Horror Movie Openings That Surprised Us All,2021,"Horror,Talk-Show",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15065912,Fear Street Part 3: 1666,2021,"Comedy,Horror,Talk-Show",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15066082,Drip,2021,"Horror,Short",5,0.0,0.0,,,,"In the dead of night, Michelle wakes to the sound of dripping from her kitchen sink. In a series of relentless sounds of insanity, how far will she go to get a good night's sleep?",,United States,N/A,N/A,N/A,N/A,N/A
tt15066104,Cabane à Sang,2020,Horror,30,0.0,0.0,,,,,,Canada,N/A,N/A,N/A,N/A,N/A
tt15066648,Haunt Chaser,2021,"Adventure,Animation,Horror",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15066664,Episode #1.286,2012,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15066668,Episode #1.1289,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15066694,Stranger Sings/Meter Reader,2021,"Fantasy,Horror,Mystery",44,6.2,551.0,,,,"A siren lures a doctor into her trap to carry out a diabolical plan. Then, a teenage girl must fight off a demonic plague when she realizes her family might be infected.",,United States,N/A,N/A,N/A,TV-MA,6.2
tt15066796,A Certain Method,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15067122,Mariangula,2021,"Drama,Horror,Thriller",97,0.0,0.0,,,,"Mariangula, an obsessed lady, to win she will do everything in her power to reach for glory, but her actions will bring fatal consequences for her and the people around. Mariangula based on the most traditional legend of Ecuador.",,Ecuador,N/A,N/A,N/A,N/A,N/A
tt15067306,The Tree - Te Rakau,2005,"Drama,Fantasy,Horror",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15067334,Midnight,2021,"Horror,Short,Thriller",10,0.0,0.0,,,,"The taxi driver is returning home with eyestrain at midnight, till the car collides with something and shuts off in nowhere. After checking, he realizes that blood has flowed from under his car while he is stuck in his cab and not ab",,Iran,N/A,N/A,N/A,N/A,N/A
tt15067406,The Wild Ones - Te Uru Takariri,2005,"Drama,Fantasy,Horror",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15067424,Revelation - Te Whakakitenga,2005,"Drama,Fantasy,Horror",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15067444,The Prisoner - Te Mauhere,2005,"Drama,Fantasy,Horror",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15067634,Delirium,2023,"Horror,Mystery",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15067696,I Am Full,2019,"Horror,Short",9,0.0,0.0,,,,"Kyle, the local competitive eater is met against the monstrous-sized Meat Me Burger Challenge. If he doesn't finish he will have to face the consequences.",,United States,N/A,N/A,N/A,N/A,N/A
tt15067794,The Tale of the Bone Collector,2021,"Horror,Short",7,0.0,0.0,,,5 wins & 5 nominations,,,United States,N/A,N/A,N/A,N/A,N/A
tt1506849,I Believe the Children Are Our Future,2009,"Drama,Fantasy,Horror",42,8.5,5039.0,,,,Dean and Sam investigate a series of murders that resemble fairy tales and urban legends; the brothers track down an 11-year-old boy that Castiel deems a serious threat.,,United States,N/A,N/A,N/A,TV-14,8.5
tt15068868,Voodoo Child,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069120,Voodoo Child,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069188,Friandise,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069200,Bouffe,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069210,Cliché,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069214,Romance,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069222,Trash,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069242,Cellulaire,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069262,Protubérance Sous Cutanée,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069264,Les Voleurs,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069274,Créativité,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069280,Hémoglobine,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069292,Calvicie,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069306,Revanche,\N,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt15069434,Night of Mocking Masks,2021,"Animation,Fantasy,Horror",\N,8.1,184.0,,,,"Vanitas and Noe attend a masquerade party exclusively for vampires, which gets out of hand.",,N/A,N/A,N/A,N/A,N/A,8.0
