tconst,primaryTitle,startYear,genres,runtimeMinutes,averageRating,numVotes,ProductionBudget,BoxOffice,Awards,PlotKeywords,ProductionStudio,Country,Metascore,tomatoRating,tomatoUserRating,Rated,Rating
tt1646151,The Morning After,2010,"Comedy,Drama,Horror",7,0.0,0.0,,,,"A man wakes up in his high rise apartment with no memory of the night before. He is naked, his apartment is trashed, and his cat is dead. Strangest of all his doors are bolted from the ...",,USA,N/A,N/A,N/A,N/A,N/A
tt1646152,The Necronomicon,2009,"Comedy,Horror,Sci-Fi",2,7.3,52.0,,,,Do you want to be a nicer person? Are you looking for inspiration to do good things? Well keep looking. But if you're into opening up terrifying vistas of reality then the Esoteric Order of the Old Ones and Cthulhu Cultists want t...,,Canada,N/A,N/A,N/A,N/A,7.2
tt1646153,The New Mother,2010,"Drama,Fantasy,Horror",39,0.0,0.0,,,,"Based on a fairytale, THE NEW MOTHER hovers between the fantastic and familiar. When Emily runs a routine errand into the city she's lured into back alleys by a haunting erhu melody. There,...",,USA,N/A,N/A,N/A,N/A,N/A
tt16461642,The Horrors of 2018: Satan's Slaves,2018,"Comedy,Documentary,Horror",6,0.0,0.0,,,,"The first non-English entry in this series, Indonesia's Satan's Slaves provides us with entertaining stories and scares, which, while quite familiar, still make up for some effective horror entertainment.",,Netherlands,N/A,N/A,N/A,N/A,N/A
tt16461700,The Horrors of 2018: Mandy,2018,"Comedy,Documentary,Horror",8,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16461782,"The films of Marian Dora: Cannibal, Melancholie Der Engel and more...",2019,"Comedy,Documentary,Horror",28,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16461850,Best movies I've seen in 2018,2019,"Comedy,Documentary,Horror",25,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16461886,"The films of Stephen King pt. 4: The Shawshank Redemption, The Mangler and more...",2019,"Comedy,Documentary,Horror",22,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt1646191,Zombies! Zombies! Zombies!,2009,"Comedy,Horror,Short",9,0.0,0.0,,,,Four 1950's era teens are trapped in a small abandoned house by a group of voracious zombies. Problem is...,,N/A,N/A,N/A,N/A,N/A,N/A
tt16462958,Pinnan alta,2021,"Drama,Horror,Mystery",13,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16463406,Host,2022,"Horror,Short",\N,0.0,0.0,,,,"A couple takes a needed vacation to escape from the distraction of work and to mend their marriage. But as Jeff can't find a break from work, Annie loses herself in the history of the home and the inhabitants that may still reside...",,United States,N/A,N/A,N/A,N/A,N/A
tt16463436,Alive Book Trailer,2015,"Horror,Short",1,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt1646347,Den lille pige på Bakken,2010,"Drama,Horror",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16463670,Cooking With Rolanda,2013,"Comedy,Horror,Music",3,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16463932,Teardrop,2022,Horror,88,4.1,347.0,,,,The nightmare begins when a teacher takes his students on a field trip to an obscure ghost town that may be haunted.,,United States,N/A,N/A,N/A,TV-MA,4.1
tt16464030,Talking Horror with Paul Davis,2021,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt1646895,Fartherland,2010,"Drama,Horror,Short",16,0.0,0.0,,,,"Michael, a single man approaching middle age who has no real connection to anyone in life and lives only for his own needs, finds himself dead after a random encounter with Kate, a suicide ...",,UK,N/A,N/A,N/A,N/A,N/A
tt1646906,I Miss Being a Zombie,2009,"Drama,Horror,Short",22,0.0,0.0,,,,"Adrian is a cynic who has recently been dumped by his girlfriend. However, he finds relief when he is infected and turned into a zombie...",,N/A,N/A,N/A,N/A,N/A,N/A
tt1646933,Noodles Not for Eating,1996,Horror,97,3.8,14.0,,,,,,Taiwan,N/A,N/A,N/A,N/A,N/A
tt1646959,Bedevilled,2010,"Drama,Horror,Thriller",115,7.3,17473.0,,,18 wins & 16 nominations,"A woman subject to mental, physical and sexual abuse on a remote island seeks a way out.",,South Korea,N/A,N/A,N/A,Not Rated,7.3
